Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2021Q4,,S08000032,,L106H,,,z,Medical Grouping,d,31418,,27905,,341.5,,303.3152174,,88.81851168,
2021Q4,,S08000032,,L302H,,,z,Medical Grouping,d,29693,,27428,,322.75,,298.1304348,,92.37193951,
2021Q4,,S08000032,,L308H,,,z,Medical Grouping,d,27799,,25819,,302.1630435,,280.6413043,,92.87744163,
2021Q4,,S08000032,,S08000032,d,,z,Medical Grouping,d,90735,,82865,,986.25,,900.7065217,,91.32639004,
2022Q1,,S08000032,,L106H,,,z,Medical Grouping,d,29882,,27119,,332.0222222,,301.3222222,,90.75363095,
2022Q1,,S08000032,,L302H,,,z,Medical Grouping,d,30339,,28869,,337.1,,320.7666667,,95.15475131,
2022Q1,,S08000032,,L308H,,,z,Medical Grouping,d,26433,,25303,,293.7,,281.1444444,,95.72504067,
2022Q1,,S08000032,,S08000032,d,,z,Medical Grouping,d,88412,,82903,,982.3555556,,921.1444444,,93.76894539,
2022Q2,p,S08000032,,L106H,,,z,Medical Grouping,d,30729,,27651,,337.6813187,,303.8571429,,89.9834033,
2022Q2,p,S08000032,,L302H,,,z,Medical Grouping,d,29525,,28191,,324.4505495,,309.7912088,,95.48179509,
2022Q2,p,S08000032,,L308H,,,z,Medical Grouping,d,26488,,25494,,291.0769231,,280.1538462,,96.24735729,
2022Q2,p,S08000032,,S08000032,d,,z,Medical Grouping,d,88563,,83008,,973.2197802,,912.1758242,,93.72762892,
2017Q2,,S08000032,,L106H,,AD,,Medical Oncology,,1,,1,,0.010989011,,0.010989011,,100,
2017Q2,,S08000032,,S08000032,d,AD,,Medical Oncology,,1,,1,,0.010989011,,0.010989011,,100,
2020Q3,,S08000032,,L302H,,AD,,Medical Oncology,,1,,1,,0.010869565,,0.010869565,,100,
2020Q3,,S08000032,,L308H,,AD,,Medical Oncology,,1,,1,,0.010869565,,0.010869565,,100,
2020Q3,,S08000032,,S08000032,d,AD,,Medical Oncology,,2,,2,,0.02173913,,0.02173913,,100,
2017Q2,,S08000032,,L106H,,,z,Mental Health Grouping,d,2184,,1916,,24,,21.05494505,,87.72893773,
2017Q2,,S08000032,,L302H,,,z,Mental Health Grouping,d,4346,,4057,,47.75824176,,44.58241758,,93.35020709,
2017Q2,,S08000032,,L308H,,,z,Mental Health Grouping,d,6387,,5063,,70.18681319,,55.63736264,,79.27039299,
2017Q2,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,36017,,24715,,395.7912088,,271.5934066,,68.62037371,
2017Q3,,S08000032,,L106H,,,z,Mental Health Grouping,d,1458,,591,,15.84782609,,6.423913043,,40.53497942,
2017Q3,,S08000032,,L302H,,,z,Mental Health Grouping,d,4407,,4210,,47.90217391,,45.76086957,,95.52983889,
2017Q3,,S08000032,,L308H,,,z,Mental Health Grouping,d,6401,,5392,,69.57608696,,58.60869565,,84.23683799,
2017Q3,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35880,,24479,,390,,266.076087,,68.22463768,
2017Q4,,S08000032,,L106H,,,z,Mental Health Grouping,d,1200,,1005,,13.04347826,,10.92391304,,83.75,
2017Q4,,S08000032,,L302H,,,z,Mental Health Grouping,d,4630,,4319,,50.32608696,,46.94565217,,93.28293737,
2017Q4,,S08000032,,L308H,,,z,Mental Health Grouping,d,5177,,4503,,56.27173913,,48.94565217,,86.98087696,
2017Q4,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,34726,,24113,,377.4565217,,262.0978261,,69.43788516,
2018Q1,,S08000032,,L106H,,,z,Mental Health Grouping,d,1794,,1438,,19.93333333,,15.97777778,,80.15607581,
2018Q1,,S08000032,,L302H,,,z,Mental Health Grouping,d,3038,,2727,,33.75555556,,30.3,,89.76300197,
2018Q1,,S08000032,,L308H,,,z,Mental Health Grouping,d,5766,,4928,,64.06666667,,54.75555556,,85.46652792,
2018Q1,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,33745,,22494,,374.9444444,,249.9333333,,66.65876426,
2018Q2,,S08000032,,L106H,,,z,Mental Health Grouping,d,1820,,954,,20,,10.48351648,,52.41758242,
2018Q2,,S08000032,,L302H,,,z,Mental Health Grouping,d,3889,,3353,,42.73626374,,36.84615385,,86.21753664,
2018Q2,,S08000032,,L308H,,,z,Mental Health Grouping,d,6580,,5649,,72.30769231,,62.07692308,,85.85106383,
2018Q2,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35288,,23212,,387.7802198,,255.0769231,,65.77873498,
2018Q3,,S08000032,,L106H,,,z,Mental Health Grouping,d,1840,,1046,,20,,11.36956522,,56.84782609,
2018Q3,,S08000032,,L302H,,,z,Mental Health Grouping,d,4391,,4040,,47.72826087,,43.91304348,,92.00637668,
2018Q3,,S08000032,,L308H,,,z,Mental Health Grouping,d,6831,,5870,,74.25,,63.80434783,,85.93178158,
2018Q3,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,36155,,24054,,392.9891304,,261.4565217,,66.53021712,
2018Q4,,S08000032,,L106H,,,z,Mental Health Grouping,d,1840,,986,,20,,10.7173913,,53.58695652,
2018Q4,,S08000032,,L302H,,,z,Mental Health Grouping,d,4415,,4068,,47.98913043,,44.2173913,,92.14043035,
2018Q4,,S08000032,,L308H,,,z,Mental Health Grouping,d,6898,,6085,,74.97826087,,66.14130435,,88.21397507,
2018Q4,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,36259,,23540,,394.1195652,,255.8695652,,64.92181252,
2019Q1,,S08000032,,L106H,,,z,Mental Health Grouping,d,1800,,964,,20,,10.71111111,,53.55555556,
2019Q1,,S08000032,,L302H,,,z,Mental Health Grouping,d,4511,,3957,,50.12222222,,43.96666667,,87.71890933,
2019Q1,,S08000032,,L308H,,,z,Mental Health Grouping,d,6637,,5780,,73.74444444,,64.22222222,,87.08753955,
2019Q1,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35299,,23334,,392.2111111,,259.2666667,,66.10385563,
2019Q2,,S08000032,,L106H,,,z,Mental Health Grouping,d,1530,,1048,,16.81318681,,11.51648352,,68.49673203,
2019Q2,,S08000032,,L302H,,,z,Mental Health Grouping,d,4336,,3928,,47.64835165,,43.16483516,,90.5904059,
2019Q2,,S08000032,,L308H,,,z,Mental Health Grouping,d,6830,,6350,,75.05494505,,69.78021978,,92.97218155,
2019Q2,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35488,,24296,,389.978022,,266.989011,,68.4625789,
2019Q3,,S08000032,,L106H,,,z,Mental Health Grouping,d,1808,,1079,,19.65217391,,11.72826087,,59.67920354,
2019Q3,,S08000032,,L302H,,,z,Mental Health Grouping,d,4589,,4272,,49.88043478,,46.43478261,,93.09217694,
2019Q3,,S08000032,,L308H,,,z,Mental Health Grouping,d,6826,,6241,,74.19565217,,67.83695652,,91.42982713,
2019Q3,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,36349,,25230,,395.0978261,,274.2391304,,69.4104377,
2019Q4,,S08000032,,L106H,,,z,Mental Health Grouping,d,1767,,1000,,19.20652174,,10.86956522,,56.59309564,
2019Q4,,S08000032,,L302H,,,z,Mental Health Grouping,d,4468,,3678,,48.56521739,,39.97826087,,82.31871083,
2019Q4,,S08000032,,L308H,,,z,Mental Health Grouping,d,6644,,5500,,72.2173913,,59.7826087,,82.78145695,
2019Q4,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35924,,23042,,390.4782609,,250.4565217,,64.14096426,
2020Q1,,S08000032,,L106H,,,z,Mental Health Grouping,d,1801,,1000,,19.79120879,,10.98901099,,55.5247085,
2020Q1,,S08000032,,L302H,,,z,Mental Health Grouping,d,4425,,3590,,48.62637363,,39.45054945,,81.1299435,
2020Q1,,S08000032,,L308H,,,z,Mental Health Grouping,d,6590,,5758,,72.41758242,,63.27472527,,87.37481032,
2020Q1,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35565,,22530,,390.8241758,,247.5824176,,63.34879798,
2020Q2,,S08000032,,L106H,,,z,Mental Health Grouping,d,1772,,1123,,19.47252747,,12.34065934,,63.37471783,
2020Q2,,S08000032,,L302H,,,z,Mental Health Grouping,d,4703,,2498,,51.68131868,,27.45054945,,53.11503296,
2020Q2,,S08000032,,L308H,,,z,Mental Health Grouping,d,6809,,4816,,74.82417582,,52.92307692,,70.72991629,
2020Q2,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,36034,,20215,,395.978022,,222.1428571,,56.09979464,
2020Q3,,S08000032,,L106H,,,z,Mental Health Grouping,d,1809,,1541,,19.66304348,,16.75,,85.18518519,
2020Q3,,S08000032,,L302H,,,z,Mental Health Grouping,d,4075,,2815,,44.29347826,,30.59782609,,69.0797546,
2020Q3,,S08000032,,L308H,,,z,Mental Health Grouping,d,6876,,5092,,74.73913043,,55.34782609,,74.05468296,
2020Q3,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35760,,21497,,388.6956522,,233.6630435,,60.11465324,
2020Q4,,S08000032,,L106H,,,z,Mental Health Grouping,d,1754,,991,,19.06521739,,10.77173913,,56.49942987,
2020Q4,,S08000032,,L302H,,,z,Mental Health Grouping,d,4566,,2941,,49.63043478,,31.9673913,,64.4108629,
2020Q4,,S08000032,,L308H,,,z,Mental Health Grouping,d,6784,,3991,,73.73913043,,43.38043478,,58.82959906,
2020Q4,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,36186,,19450,,393.326087,,211.4130435,,53.75006909,
2021Q1,,S08000032,,L106H,,,z,Mental Health Grouping,d,892,,111,,9.911111111,,1.233333333,,12.44394619,
2021Q1,,S08000032,,L302H,,,z,Mental Health Grouping,d,4597,,2467,,51.07777778,,27.41111111,,53.66543398,
2021Q1,,S08000032,,L308H,,,z,Mental Health Grouping,d,5790,,3052,,64.33333333,,33.91111111,,52.71157168,
2021Q1,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,33779,,17091,,375.3222222,,189.9,,50.59652447,
2021Q2,,S08000032,,L106H,,,z,Mental Health Grouping,d,1794,,822,,19.71428571,,9.032967033,,45.81939799,
2021Q2,,S08000032,,L302H,,,z,Mental Health Grouping,d,4459,,3222,,49,,35.40659341,,72.25835389,
2021Q2,,S08000032,,L308H,,,z,Mental Health Grouping,d,6621,,5455,,72.75824176,,59.94505495,,82.38936717,
2021Q2,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35715,,20211,,392.4725275,,222.0989011,,56.58966821,
2021Q3,,S08000032,,L106H,,,z,Mental Health Grouping,d,1746,,1259,,18.97826087,,13.68478261,,72.10767468,
2021Q3,,S08000032,,L302H,,,z,Mental Health Grouping,d,4705,,3071,,51.14130435,,33.38043478,,65.27098831,
2021Q3,,S08000032,,L308H,,,z,Mental Health Grouping,d,6804,,5570,,73.95652174,,60.54347826,,81.86360964,
2021Q3,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,36266,,21417,,394.1956522,,232.7934783,,59.05531352,
2021Q4,,S08000032,,L106H,,,z,Mental Health Grouping,d,1809,,1356,,19.66304348,,14.73913043,,74.95854063,
2021Q4,,S08000032,,L302H,,,z,Mental Health Grouping,d,4572,,3762,,49.69565217,,40.89130435,,82.28346457,
2021Q4,,S08000032,,L308H,,,z,Mental Health Grouping,d,6856,,5738,,74.52173913,,62.36956522,,83.69311552,
2021Q4,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,36298,,22469,,394.5434783,,244.2282609,,61.90148218,
2022Q1,,S08000032,,L106H,,,z,Mental Health Grouping,d,1768,,1306,,19.64444444,,14.51111111,,73.86877828,
2022Q1,,S08000032,,L302H,,,z,Mental Health Grouping,d,4336,,3324,,48.17777778,,36.93333333,,76.66051661,
2022Q1,,S08000032,,L308H,,,z,Mental Health Grouping,d,6661,,5370,,74.01111111,,59.66666667,,80.61852575,
2022Q1,,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35313,,20839,,392.3666667,,231.5444444,,59.01226177,
2022Q2,p,S08000032,,L106H,,,z,Mental Health Grouping,d,1550,,891,,17.03296703,,9.791208791,,57.48387097,
2022Q2,p,S08000032,,L302H,,,z,Mental Health Grouping,d,4529,,2917,,49.76923077,,32.05494505,,64.4071539,
2022Q2,p,S08000032,,L308H,,,z,Mental Health Grouping,d,6748,,5095,,74.15384615,,55.98901099,,75.50385299,
2022Q2,p,S08000032,,S08000032,d,,z,Mental Health Grouping,d,35631,,19641,,391.5494505,,215.8351648,,55.12334765,
2017Q2,,S08000032,,L308H,,AH,,Neurology,,1,,1,,0.010989011,,0.010989011,,100,
2017Q2,,S08000032,,S08000032,d,AH,,Neurology,,1,,1,,0.010989011,,0.010989011,,100,
2021Q1,,S08000032,,L308H,,AH,,Neurology,,25,,25,,0.277777778,,0.277777778,,100,
2021Q1,,S08000032,,S08000032,d,AH,,Neurology,,25,,25,,0.277777778,,0.277777778,,100,
2021Q2,,S08000032,,L308H,,AH,,Neurology,,1,,1,,0.010989011,,0.010989011,,100,
2021Q2,,S08000032,,S08000032,d,AH,,Neurology,,1,,1,,0.010989011,,0.010989011,,100,
2017Q2,,S08000032,,L308H,,F3,,Obstetrics,,4949,,3341,,54.38461538,,36.71428571,,67.50858759,
2017Q2,,S08000032,,S08000032,d,F3,,Obstetrics,,4949,,3341,,54.38461538,,36.71428571,,67.50858759,
2017Q3,,S08000032,,L308H,,F3,,Obstetrics,,4956,,3436,,53.86956522,,37.34782609,,69.33010492,
2017Q3,,S08000032,,S08000032,d,F3,,Obstetrics,,4956,,3436,,53.86956522,,37.34782609,,69.33010492,
2017Q4,,S08000032,,L308H,,F3,,Obstetrics,,4965,,3484,,53.9673913,,37.86956522,,70.17119839,
2017Q4,,S08000032,,S08000032,d,F3,,Obstetrics,,4965,,3484,,53.9673913,,37.86956522,,70.17119839,
2018Q1,,S08000032,,L308H,,F3,,Obstetrics,,4824,,3261,,53.6,,36.23333333,,67.59950249,
2018Q1,,S08000032,,S08000032,d,F3,,Obstetrics,,4824,,3261,,53.6,,36.23333333,,67.59950249,
2018Q2,,S08000032,,L308H,,F3,,Obstetrics,,4894,,3413,,53.78021978,,37.50549451,,69.73845525,
2018Q2,,S08000032,,S08000032,d,F3,,Obstetrics,,4894,,3413,,53.78021978,,37.50549451,,69.73845525,
2018Q3,,S08000032,,L308H,,F3,,Obstetrics,,4982,,3530,,54.15217391,,38.36956522,,70.85507828,
2018Q3,,S08000032,,S08000032,d,F3,,Obstetrics,,4982,,3530,,54.15217391,,38.36956522,,70.85507828,
2018Q4,,S08000032,,L308H,,F3,,Obstetrics,,4947,,3408,,53.77173913,,37.04347826,,68.89023651,
2018Q4,,S08000032,,S08000032,d,F3,,Obstetrics,,4947,,3408,,53.77173913,,37.04347826,,68.89023651,
2019Q1,,S08000032,,L308H,,F3,,Obstetrics,,5713,,3457,,63.47777778,,38.41111111,,60.511115,
2019Q1,,S08000032,,S08000032,d,F3,,Obstetrics,,5713,,3457,,63.47777778,,38.41111111,,60.511115,
2019Q2,,S08000032,,L308H,,F3,,Obstetrics,,5474,,3584,,60.15384615,,39.38461538,,65.47314578,
2019Q2,,S08000032,,S08000032,d,F3,,Obstetrics,,5474,,3584,,60.15384615,,39.38461538,,65.47314578,
2019Q3,,S08000032,,L308H,,F3,,Obstetrics,,5571,,3738,,60.55434783,,40.63043478,,67.097469039999993,
2019Q3,,S08000032,,S08000032,d,F3,,Obstetrics,,5571,,3738,,60.55434783,,40.63043478,,67.097469039999993,
2019Q4,,S08000032,,L308H,,F3,,Obstetrics,,5376,,3232,,58.43478261,,35.13043478,,60.11904762,
2019Q4,,S08000032,,S08000032,d,F3,,Obstetrics,,5376,,3232,,58.43478261,,35.13043478,,60.11904762,
2020Q1,,S08000032,,L308H,,F3,,Obstetrics,,5427,,3096,,59.63736264,,34.02197802,,57.04809287,
2020Q1,,S08000032,,S08000032,d,F3,,Obstetrics,,5427,,3096,,59.63736264,,34.02197802,,57.04809287,
2020Q2,,S08000032,,L308H,,F3,,Obstetrics,,5386,,2466,,59.18681319,,27.0989011,,45.78536948,
2020Q2,,S08000032,,S08000032,d,F3,,Obstetrics,,5386,,2466,,59.18681319,,27.0989011,,45.78536948,
2020Q3,,S08000032,,L308H,,F3,,Obstetrics,,5403,,2906,,58.72826087,,31.58695652,,53.7849343,
2020Q3,,S08000032,,S08000032,d,F3,,Obstetrics,,5403,,2906,,58.72826087,,31.58695652,,53.7849343,
2020Q4,,S08000032,,L308H,,F3,,Obstetrics,,5587,,3206,,60.72826087,,34.84782609,,57.38321103,
2020Q4,,S08000032,,S08000032,d,F3,,Obstetrics,,5587,,3206,,60.72826087,,34.84782609,,57.38321103,
2021Q1,,S08000032,,L308H,,F3,,Obstetrics,,5450,,3139,,60.55555556,,34.87777778,,57.59633028,
2021Q1,,S08000032,,S08000032,d,F3,,Obstetrics,,5450,,3139,,60.55555556,,34.87777778,,57.59633028,
2021Q2,,S08000032,,L308H,,F3,,Obstetrics,,5664,,3260,,62.24175824,,35.82417582,,57.55649718,
2021Q2,,S08000032,,S08000032,d,F3,,Obstetrics,,5664,,3260,,62.24175824,,35.82417582,,57.55649718,
2021Q3,,S08000032,,L308H,,F3,,Obstetrics,,5747,,3562,,62.4673913,,38.7173913,,61.98016356,
2021Q3,,S08000032,,S08000032,d,F3,,Obstetrics,,5747,,3562,,62.4673913,,38.7173913,,61.98016356,
2021Q4,,S08000032,,L308H,,F3,,Obstetrics,,5569,,3236,,60.5326087,,35.17391304,,58.10738014,
2021Q4,,S08000032,,S08000032,d,F3,,Obstetrics,,5569,,3236,,60.5326087,,35.17391304,,58.10738014,
2022Q1,,S08000032,,L308H,,F3,,Obstetrics,,5355,,3049,,59.5,,33.87777778,,56.93744164,
2022Q1,,S08000032,,S08000032,d,F3,,Obstetrics,,5355,,3049,,59.5,,33.87777778,,56.93744164,
2022Q2,p,S08000032,,L308H,,F3,,Obstetrics,,5426,,3068,,59.62637363,,33.71428571,,56.5425728,
2022Q2,p,S08000032,,S08000032,d,F3,,Obstetrics,,5426,,3068,,59.62637363,,33.71428571,,56.5425728,
2017Q2,,S08000032,,L302H,,C7,,Ophthalmology,,114,,114,,1.252747253,,1.252747253,,100,
2017Q2,,S08000032,,S08000032,d,C7,,Ophthalmology,,114,,114,,1.252747253,,1.252747253,,100,
2017Q3,,S08000032,,L106H,,C7,,Ophthalmology,,4,,4,,0.043478261,,0.043478261,,100,
2017Q3,,S08000032,,L302H,,C7,,Ophthalmology,,58,,58,,0.630434783,,0.630434783,,100,
2017Q3,,S08000032,,S08000032,d,C7,,Ophthalmology,,62,,62,,0.673913043,,0.673913043,,100,
2017Q4,,S08000032,,L302H,,C7,,Ophthalmology,,125,,125,,1.358695652,,1.358695652,,100,
2017Q4,,S08000032,,S08000032,d,C7,,Ophthalmology,,125,,125,,1.358695652,,1.358695652,,100,
2018Q1,,S08000032,,L106H,,C7,,Ophthalmology,,3,,3,,0.033333333,,0.033333333,,100,
2018Q1,,S08000032,,L302H,,C7,,Ophthalmology,,124,,124,,1.377777778,,1.377777778,,100,
2018Q1,,S08000032,,S08000032,d,C7,,Ophthalmology,,127,,127,,1.411111111,,1.411111111,,100,
2018Q2,,S08000032,,L302H,,C7,,Ophthalmology,,85,,85,,0.934065934,,0.934065934,,100,
2018Q2,,S08000032,,S08000032,d,C7,,Ophthalmology,,85,,85,,0.934065934,,0.934065934,,100,
2018Q3,,S08000032,,L302H,,C7,,Ophthalmology,,109,,109,,1.184782609,,1.184782609,,100,
2018Q3,,S08000032,,S08000032,d,C7,,Ophthalmology,,109,,109,,1.184782609,,1.184782609,,100,
2018Q4,,S08000032,,L302H,,C7,,Ophthalmology,,67,,67,,0.72826087,,0.72826087,,100,
2018Q4,,S08000032,,S08000032,d,C7,,Ophthalmology,,67,,67,,0.72826087,,0.72826087,,100,
2019Q1,,S08000032,,L302H,,C7,,Ophthalmology,,113,,113,,1.255555556,,1.255555556,,100,
2019Q1,,S08000032,,S08000032,d,C7,,Ophthalmology,,113,,113,,1.255555556,,1.255555556,,100,
2019Q2,,S08000032,,L302H,,C7,,Ophthalmology,,82,,82,,0.901098901,,0.901098901,,100,
2019Q2,,S08000032,,S08000032,d,C7,,Ophthalmology,,82,,82,,0.901098901,,0.901098901,,100,
2019Q3,,S08000032,,L302H,,C7,,Ophthalmology,,93,,93,,1.010869565,,1.010869565,,100,
2019Q3,,S08000032,,S08000032,d,C7,,Ophthalmology,,93,,93,,1.010869565,,1.010869565,,100,
2019Q4,,S08000032,,L106H,,C7,,Ophthalmology,,2,,2,,0.02173913,,0.02173913,,100,
2019Q4,,S08000032,,L302H,,C7,,Ophthalmology,,125,,125,,1.358695652,,1.358695652,,100,
2019Q4,,S08000032,,S08000032,d,C7,,Ophthalmology,,127,,127,,1.380434783,,1.380434783,,100,
2020Q1,,S08000032,,L302H,,C7,,Ophthalmology,,70,,70,,0.769230769,,0.769230769,,100,
2020Q1,,S08000032,,S08000032,d,C7,,Ophthalmology,,70,,70,,0.769230769,,0.769230769,,100,
2020Q2,,S08000032,,L302H,,C7,,Ophthalmology,,22,,22,,0.241758242,,0.241758242,,100,
2020Q2,,S08000032,,S08000032,d,C7,,Ophthalmology,,22,,22,,0.241758242,,0.241758242,,100,
2020Q3,,S08000032,,L302H,,C7,,Ophthalmology,,56,,56,,0.608695652,,0.608695652,,100,
2020Q3,,S08000032,,S08000032,d,C7,,Ophthalmology,,56,,56,,0.608695652,,0.608695652,,100,
2020Q4,,S08000032,,L302H,,C7,,Ophthalmology,,63,,63,,0.684782609,,0.684782609,,100,
2020Q4,,S08000032,,S08000032,d,C7,,Ophthalmology,,63,,63,,0.684782609,,0.684782609,,100,
2021Q1,,S08000032,,L302H,,C7,,Ophthalmology,,42,,42,,0.466666667,,0.466666667,,100,
2021Q1,,S08000032,,S08000032,d,C7,,Ophthalmology,,42,,42,,0.466666667,,0.466666667,,100,
2021Q2,,S08000032,,L302H,,C7,,Ophthalmology,,80,,80,,0.879120879,,0.879120879,,100,
2021Q2,,S08000032,,S08000032,d,C7,,Ophthalmology,,80,,80,,0.879120879,,0.879120879,,100,
2021Q3,,S08000032,,L302H,,C7,,Ophthalmology,,47,,47,,0.510869565,,0.510869565,,100,
2021Q3,,S08000032,,S08000032,d,C7,,Ophthalmology,,47,,47,,0.510869565,,0.510869565,,100,
2021Q4,,S08000032,,L302H,,C7,,Ophthalmology,,29,,29,,0.315217391,,0.315217391,,100,
2021Q4,,S08000032,,S08000032,d,C7,,Ophthalmology,,29,,29,,0.315217391,,0.315217391,,100,
2022Q1,,S08000032,,L302H,,C7,,Ophthalmology,,50,,50,,0.555555556,,0.555555556,,100,
2022Q1,,S08000032,,S08000032,d,C7,,Ophthalmology,,50,,50,,0.555555556,,0.555555556,,100,
2022Q2,p,S08000032,,L302H,,C7,,Ophthalmology,,27,,27,,0.296703297,,0.296703297,,100,
2022Q2,p,S08000032,,S08000032,d,C7,,Ophthalmology,,27,,27,,0.296703297,,0.296703297,,100,
2018Q1,,S08000032,,L308H,,,z,Other Grouping,d,2,,2,,0.022222222,,0.022222222,,100,
2018Q1,,S08000032,,S08000032,d,,z,Other Grouping,d,2,,2,,0.022222222,,0.022222222,,100,
2020Q1,,S08000032,,L308H,,,z,Other Grouping,d,1,,1,,0.010989011,,0.010989011,,100,
2020Q1,,S08000032,,S08000032,d,,z,Other Grouping,d,1,,1,,0.010989011,,0.010989011,,100,
2019Q2,,S08000032,,L308H,,CA,,Paediatric Surgery,,1,,1,,0.010989011,,0.010989011,,100,
2019Q2,,S08000032,,S08000032,d,CA,,Paediatric Surgery,,1,,1,,0.010989011,,0.010989011,,100,
2019Q3,,S08000032,,L308H,,CA,,Paediatric Surgery,,1,,1,,0.010869565,,0.010869565,,100,
2019Q3,,S08000032,,S08000032,d,CA,,Paediatric Surgery,,1,,1,,0.010869565,,0.010869565,,100,
2019Q4,,S08000032,,L308H,,CA,,Paediatric Surgery,,2,,2,,0.02173913,,0.02173913,,100,
2019Q4,,S08000032,,S08000032,d,CA,,Paediatric Surgery,,2,,2,,0.02173913,,0.02173913,,100,
2021Q2,,S08000032,,L308H,,CA,,Paediatric Surgery,,1,,1,,0.010989011,,0.010989011,,100,
2021Q2,,S08000032,,S08000032,d,CA,,Paediatric Surgery,,1,,1,,0.010989011,,0.010989011,,100,
2017Q2,,S08000032,,L308H,,AF,,Paediatrics,,6143,,2970,,67.50549451,,32.63736264,,48.34771284,
2017Q2,,S08000032,,S08000032,d,AF,,Paediatrics,,6143,,2970,,67.50549451,,32.63736264,,48.34771284,
2017Q3,,S08000032,,L308H,,AF,,Paediatrics,,6232,,2528,,67.73913043,,27.47826087,,40.5648267,
2017Q3,,S08000032,,S08000032,d,AF,,Paediatrics,,6232,,2528,,67.73913043,,27.47826087,,40.5648267,
2017Q4,,S08000032,,L308H,,AF,,Paediatrics,,6289,,3120,,68.35869565,,33.91304348,,49.61043091,
2017Q4,,S08000032,,S08000032,d,AF,,Paediatrics,,6289,,3120,,68.35869565,,33.91304348,,49.61043091,
2018Q1,,S08000032,,L308H,,AF,,Paediatrics,,6120,,2656,,68,,29.51111111,,43.39869281,
2018Q1,,S08000032,,S08000032,d,AF,,Paediatrics,,6120,,2656,,68,,29.51111111,,43.39869281,
2018Q2,,S08000032,,L308H,,AF,,Paediatrics,,6149,,2081,,67.57142857,,22.86813187,,33.84290128,
2018Q2,,S08000032,,S08000032,d,AF,,Paediatrics,,6149,,2081,,67.57142857,,22.86813187,,33.84290128,
2018Q3,,S08000032,,L106H,,AF,,Paediatrics,,1,,1,,0.010869565,,0.010869565,,100,
2018Q3,,S08000032,,L308H,,AF,,Paediatrics,,6266,,1994,,68.10869565,,21.67391304,,31.82253431,
2018Q3,,S08000032,,S08000032,d,AF,,Paediatrics,,6267,,1995,,68.11956522,,21.68478261,,31.83341312,
2018Q4,,S08000032,,L308H,,AF,,Paediatrics,,6270,,2482,,68.15217391,,26.97826087,,39.58532695,
2018Q4,,S08000032,,S08000032,d,AF,,Paediatrics,,6270,,2482,,68.15217391,,26.97826087,,39.58532695,
2019Q1,,S08000032,,L308H,,AF,,Paediatrics,,6131,,2544,,68.12222222,,28.26666667,,41.49404665,
2019Q1,,S08000032,,S08000032,d,AF,,Paediatrics,,6131,,2544,,68.12222222,,28.26666667,,41.49404665,
2019Q2,,S08000032,,L308H,,AF,,Paediatrics,,6186,,2912,,67.97802198,,32,,47.07403815,
2019Q2,,S08000032,,S08000032,d,AF,,Paediatrics,,6186,,2912,,67.97802198,,32,,47.07403815,
2019Q3,,S08000032,,L308H,,AF,,Paediatrics,,5516,,2159,,59.95652174,,23.4673913,,39.14068165,
2019Q3,,S08000032,,S08000032,d,AF,,Paediatrics,,5516,,2159,,59.95652174,,23.4673913,,39.14068165,
2019Q4,,S08000032,,L308H,,AF,,Paediatrics,,5532,,2447,,60.13043478,,26.59782609,,44.23355025,
2019Q4,,S08000032,,S08000032,d,AF,,Paediatrics,,5532,,2447,,60.13043478,,26.59782609,,44.23355025,
2020Q1,,S08000032,,L308H,,AF,,Paediatrics,,5599,,2030,,61.52747253,,22.30769231,,36.25647437,
2020Q1,,S08000032,,S08000032,d,AF,,Paediatrics,,5599,,2030,,61.52747253,,22.30769231,,36.25647437,
2020Q2,,S08000032,,L308H,,AF,,Paediatrics,,5524,,1132,,60.7032967,,12.43956044,,20.49239681,
2020Q2,,S08000032,,S08000032,d,AF,,Paediatrics,,5524,,1132,,60.7032967,,12.43956044,,20.49239681,
